Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature,diabetic_retinopathy
0.294661657,0.443613525,0.095554678,0.0636124,0.270587779,0.01810987,1
0.059300656,0.130163256,0.278165503,0.05110617,0.880979996,0.029595292,2
0.169625712,0.238938877,0.36278692,0.284558175,0.733746672,0.129026152,1
0.05761278,0.132230991,0.416651999,0.114662858,0.958904409,0.037090195,1
0.092537122,0.203088912,0.254876345,0.196582134,0.840729779,0.075910816,1
0.113277607,0.246178836,0.187844491,0.0660093,0.599426434,0.018899376,1
0.18586632,0.269211025,0.438386928,0.441836438,0.631687223,0.253435625,2
0.136002757,0.275111505,0.13405278,0.033318417,0.617392825,0.008755515,2
0.098029722,0.222574369,0.193642444,0.017856846,0.691371341,0.004443262,1
0.102165887,0.215801745,0.185094243,0.035146684,0.739770676,0.009408388,2
0.139784729,0.225758814,0.287158124,0.207549526,0.85764022,0.081884695,1
0.223488335,0.328754193,0.161004951,0.113538289,0.612921342,0.03739708,2
0.169919354,0.272770724,0.174811121,0.120046197,0.750264969,0.03933928,1
0.358958298,0.432812976,0.373496977,0.391914175,0.392517819,0.209875103,1
0.159014295,0.304404548,0.149993669,0.049303031,0.569211921,0.013487314,1
0.083457456,0.17425593,0.237943963,0.15072212,0.877182965,0.052915812,2
0.070846785,0.155075986,0.264487749,0.100621318,0.877891494,0.033264654,2
0.088196536,0.209670111,0.208872313,0.059295701,0.738990604,0.016672717,2
0.154751098,0.277968033,0.22760104,0.191541105,0.651842975,0.077294198,2
0.09743142,0.232075355,0.195278963,0.014109202,0.682477235,0.003470506,1
0.115179393,0.217153125,0.192454987,0.06414278,0.784367984,0.019513897,2
0.088230249,0.183429504,0.234263628,0.114747007,0.885950248,0.037361305,2
0.094440525,0.212699126,0.195450147,0.040854679,0.729761676,0.011878612,2
0.123242511,0.243583095,0.183632812,0.038390811,0.701148074,0.010176419,1
0.126729388,0.257366621,0.167449077,0.02368566,0.581669999,0.00601218,1
0.049938378,0.115357895,0.362398784,0.161556248,0.946938896,0.058129802,2
0.165101129,0.278258746,0.351904034,0.261861804,0.534115467,0.114711374,2
0.048601885,0.09999192,0.394090038,0.184400711,0.975677983,0.069485364,1
0.260566526,0.281719499,0.462539281,0.399395825,0.678150321,0.216976392,2
0.074982278,0.160392912,0.335616705,0.156282532,0.914145385,0.055529928,1
0.072283436,0.196156463,0.24506336,0.068226979,0.742341742,0.019647762,1
0.183659784,0.284919297,0.212660152,0.175803034,0.739448572,0.065100874,1
0.078898271,0.170553649,0.26758566,0.15770566,0.881905178,0.056208158,1
0.117938243,0.251556077,0.182558955,0.048039689,0.64395193,0.013090572,1
0.244183951,0.359697391,0.353230704,0.395673107,0.565509943,0.213004381,2
0.279841192,0.395394084,0.178204548,0.200538868,0.606162655,0.078866589,2
0.049960441,0.131862433,0.336003909,0.155290539,0.940351793,0.055058675,1
0.078330469,0.153678529,0.286599315,0.047538585,0.878313865,0.012933248,2
0.19231383,0.295467354,0.433390105,0.476859273,0.61257046,0.286287561,1
0.064101146,0.179809317,0.193789496,0.019792708,0.773719292,0.004995049,2
0.114193388,0.213553829,0.237551114,0.168448958,0.839501531,0.061428656,1
0.037710989,0.105940307,0.345999733,0.143118639,0.969634804,0.049438077,2
0.190636818,0.322525717,0.178670655,0.087427317,0.492395201,0.026478276,1
0.060245151,0.13976323,0.352694715,0.281726098,0.923403936,0.127118603,1
0.100933438,0.232261258,0.231472716,0.090490352,0.65321582,0.027670361,2
0.151227337,0.252709801,0.27790396,0.194389421,0.826398072,0.074738467,1
0.150798092,0.264678763,0.387639599,0.367935844,0.649944885,0.190280547,2
0.057627327,0.154598793,0.228677173,0.012799233,0.857089233,0.003135892,2
0.057591635,0.121066729,0.408422098,0.105323199,0.956985659,0.033317367,1
0.143018618,0.268744904,0.177651829,0.049873264,0.55458673,0.013661007,1
0.309918203,0.404384076,0.337302726,0.382451633,0.577214129,0.202043576,2
0.093542239,0.201934453,0.257900636,0.03255523,0.705041152,0.008534904,2
0.406501116,0.474299151,0.37605071,0.430524348,0.414241348,0.243251537,1
0.065475827,0.146905911,0.287249489,0.192753315,0.914312905,0.073900962,2
0.210089344,0.371063482,0.168141699,0.0958218,0.446000887,0.029631498,1
0.0822248,0.181447686,0.252225652,0.183887143,0.892194649,0.069221758,1
0.057940081,0.134582685,0.26011746,0.053408146,0.847711861,0.014783119,2
0.201959298,0.265150152,0.255118111,0.21460647,0.77097802,0.085832454,1
0.111668707,0.237323327,0.198326331,0.073178888,0.645309802,0.021444695,2
0.142722668,0.293661542,0.134508284,0.057372934,0.520512934,0.016046507,1
0.166546117,0.264230508,0.309271574,0.232009671,0.649620416,0.109412623,2
0.2353297,0.343050396,0.20578869,0.189707954,0.665975902,0.072319642,2
0.102820184,0.207404796,0.23261824,0.186821973,0.810051985,0.070748363,2
0.061691982,0.157413585,0.261417007,0.048428566,0.820137297,0.013208607,1
0.125293457,0.233097865,0.186417935,0.109846054,0.737702195,0.035136117,1
0.079004217,0.175956128,0.305180039,0.099159041,0.837938977,0.030904217,1
0.12868058,0.254301587,0.177239744,0.037001575,0.570470853,0.009768452,1
0.130365333,0.245187932,0.204650074,0.127774653,0.65220822,0.042629545,1
0.077539455,0.164410467,0.310554294,0.131343483,0.876404066,0.04598799,2
0.107503052,0.232651421,0.142665052,0.092977231,0.745911552,0.030167005,2
0.196322575,0.331171773,0.178567653,0.136238086,0.597724085,0.051798211,2
0.16234062,0.311253291,0.170410373,0.114461082,0.600064806,0.037024,1
0.11062036,0.22724082,0.202943284,0.051083285,0.711920233,0.014096191,2
0.123306719,0.19877814,0.299677715,0.218355745,0.845329504,0.087958839,1
0.116591193,0.241741278,0.182699413,0.036252932,0.70204461,0.009547624,1
0.128693956,0.206782195,0.252588073,0.189750287,0.839806848,0.072282455,1
0.101902394,0.170460241,0.342011156,0.22965019,0.910470188,0.09448339,1
0.089614845,0.214438549,0.216915853,0.014904362,0.732673954,0.003677229,1
0.11676301,0.195596384,0.490997312,0.47289433,0.74367297,0.291201383,2
0.066998993,0.136428931,0.326232936,0.048522892,0.881207068,0.013237027,2
0.129397772,0.21761291,0.449239447,0.437237301,0.739136982,0.249254455,1
0.039828067,0.128888861,0.212253898,0.05894933,0.914016916,0.01662312,2
0.036506903,0.093353451,0.384113761,0.029653677,0.943811386,0.007655544,1
0.101388268,0.196143669,0.230269335,0.176944249,0.836163637,0.065671415,1
0.249962019,0.381833332,0.250700661,0.263058474,0.498826083,0.114965633,1
0.119806944,0.195267647,0.359290836,0.135359169,0.873314292,0.045930512,1
0.118780813,0.242927658,0.186321033,0.079419836,0.679025805,0.02456101,2
0.155123877,0.287914746,0.192949731,0.06150706,0.571542996,0.017398149,1
0.111561855,0.223843739,0.158494472,0.095772181,0.766977015,0.029598944,1
0.049125359,0.152214983,0.242590449,0.026875903,0.848017818,0.007048418,2
0.166090578,0.223686312,0.392863426,0.331886674,0.761484559,0.162492204,1
0.139821832,0.228052276,0.257411029,0.199819469,0.809650393,0.077656599,2
0.149077035,0.277782884,0.15479532,0.064109731,0.607448621,0.018261027,1
0.157252041,0.245378481,0.414918437,0.370721114,0.700681456,0.19250034,1
0.088083976,0.212701959,0.183828602,0.052027018,0.745352425,0.015308141,2
0.051607536,0.124772167,0.295487385,0.070543073,0.912272186,0.020434572,1
0.144573768,0.251492203,0.212468991,0.113473386,0.708246237,0.036964415,2
0.105800186,0.203202491,0.253416172,0.151633608,0.864333945,0.053383064,2
0.02645634,0.108486818,0.314189695,0.009923947,0.880838844,0.002420683,1
0.061303151,0.141605286,0.278538373,0.038137413,0.894798204,0.010106124,2
0.049510706,0.154420448,0.215310858,0.019383398,0.825697959,0.004858396,2
0.141117613,0.253119513,0.252198449,0.062879063,0.645216038,0.017856602,1
0.072407042,0.148197337,0.284635076,0.040861489,0.886161422,0.010903397,1
0.204723521,0.301487654,0.346148017,0.301112911,0.562416411,0.140348398,1
0.041456029,0.128328128,0.327368735,0.048808912,0.866693809,0.013323936,1
0.043790996,0.137937437,0.188597734,0.046250125,0.898175822,0.012537319,2
0.258393833,0.320873895,0.233483871,0.143766292,0.723859679,0.049718159,1
0.034466306,0.130012842,0.292525646,0.0461682,0.875656792,0.012507746,1
0.065084195,0.157712746,0.281673381,0.047989459,0.854956004,0.013888109,2
0.222860254,0.308984849,0.218558045,0.122340722,0.759313114,0.040306959,1
0.123723168,0.2582435,0.193287721,0.032081076,0.690437244,0.008344348,1
0.169373015,0.298519734,0.180223957,0.077148597,0.5885037,0.022997684,2
0.133111411,0.281173811,0.147882415,0.020312523,0.67645897,0.005096612,1
0.070049485,0.16813319,0.303563976,0.143665874,0.869798463,0.049893052,2
0.233915311,0.319199435,0.409969205,0.419733889,0.615225189,0.241599809,2
0.068714833,0.158009241,0.381402339,0.24694745,0.76132195,0.104875328,1
0.076903394,0.16980266,0.254081351,0.048029113,0.888689401,0.013082382,1
0.049915164,0.139824979,0.279452084,0.103319588,0.861446986,0.034956543,2
0.06718713,0.184379633,0.206620487,0.058094975,0.744349446,0.016869216,2
0.202029921,0.330789507,0.368360179,0.408273298,0.560495914,0.223817503,2
0.163434109,0.294466087,0.213167469,0.086111947,0.530618731,0.02598755,1
0.10100027,0.233724986,0.204437409,0.042478758,0.619721278,0.011487833,2
0.095113567,0.216268736,0.209293662,0.062956039,0.673190134,0.017877271,1
0.033020402,0.084302592,0.47094513,0.122674477,0.987936214,0.040433345,1
0.049572069,0.11516576,0.369437029,0.187622149,0.903129885,0.071395941,2
0.155338879,0.27183238,0.14205899,0.057088868,0.802233874,0.015949436,1
0.082559622,0.193572248,0.228641913,0.050337989,0.7581374,0.013811278,2
0.091713128,0.208749718,0.195506963,0.037235161,0.663364998,0.00983618,1
0.05679855,0.17786674,0.249828904,0.072073597,0.778345103,0.020968418,1
0.178113288,0.231628286,0.449518096,0.424322695,0.706324056,0.237709275,1
0.18736896,0.309788116,0.193334807,0.074822481,0.579735327,0.021932206,1
0.236117244,0.320257601,0.241590868,0.205567127,0.684463808,0.080807757,1
0.183841515,0.297342541,0.388498412,0.405555105,0.623279082,0.221694721,2
0.072722685,0.191811831,0.173989004,0.024281767,0.75983749,0.006370537,2
0.029967779,0.095006874,0.396130669,0.12978346,0.963928315,0.043481986,1
0.028109775,0.101587673,0.352747877,0.017648165,0.89001777,0.00438831,1
0.118955121,0.257495343,0.16269305,0.027683499,0.599555587,0.007106984,1
0.184827397,0.293305191,0.240259871,0.230946042,0.717261095,0.095373579,2
0.098348527,0.182474109,0.328846616,0.132232211,0.80007648,0.073898342,2
0.048357528,0.117121958,0.370095106,0.160151925,0.964220734,0.057537904,2
0.151029384,0.251336397,0.272653467,0.210613739,0.807345424,0.083590404,1
0.26362053,0.38227585,0.312359402,0.356301072,0.57195021,0.18132022,2
0.191025138,0.286163005,0.272045851,0.25079323,0.724254056,0.107243627,1
0.236686021,0.352986914,0.252933907,0.210943539,0.524058528,0.083791859,1
0.048798039,0.157092367,0.283348218,0.051622611,0.777603739,0.014209905,2
0.140450995,0.259880357,0.211719009,0.12909731,0.667684606,0.043688812,2
0.146515479,0.179154813,0.70210457,0.732429831,0.592662823,0.582724267,1
0.092568914,0.171218284,0.428199858,0.380843582,0.85008539,0.235088786,2
0.089746925,0.201070012,0.239062619,0.109971213,0.746298771,0.038116067,2
0.104446405,0.23196693,0.252199147,0.139265466,0.720790148,0.05434935,2
0.129253106,0.257398101,0.136466506,0.027098589,0.678380585,0.006978873,2
0.137116358,0.268186534,0.186073081,0.05286773,0.568808638,0.014602478,1
0.08534332,0.192405884,0.256319368,0.057463487,0.728831134,0.016075009,2
0.077339582,0.165578236,0.298653966,0.230590136,0.871218091,0.095036689,1
0.058885252,0.136119736,0.231303517,0.059711358,0.892616997,0.016800954,2
0.016793972,0.089994785,0.440382405,0.055868344,0.833161219,0.015564241,1
0.034886588,0.124397855,0.303233382,0.034605041,0.784573305,0.009072562,1
0.10756174,0.221060515,0.264877892,0.112320418,0.717298364,0.036143545,1
0.094887845,0.209295643,0.251490548,0.149954289,0.846081965,0.052555554,2
0.03156602,0.111114589,0.302251911,0.019441177,0.883204407,0.004869709,1
0.181230578,0.308626311,0.156612439,0.090385439,0.572141723,0.02756826,1
0.047866448,0.113927719,0.380759534,0.127453616,0.963087413,0.042475133,1
0.100839577,0.173631986,0.320212613,0.173174622,0.855524818,0.063955483,2
0.046924564,0.122744496,0.335224777,0.090074799,0.952370353,0.027441941,1
0.028390134,0.107009308,0.288098882,0.015545611,0.905407697,0.003859965,2
0.092264992,0.173067066,0.314096977,0.179746516,0.864768962,0.067112088,2
0.070642325,0.194406173,0.177615965,0.034013253,0.754526653,0.008911871,2
0.104516898,0.223079564,0.206475458,0.040477716,0.711166858,0.01134966,2
0.053443442,0.145467905,0.264272703,0.018914433,0.849365064,0.005329262,2
0.182295366,0.286627622,0.207826035,0.084281708,0.613118656,0.025317731,1
0.100293691,0.225640457,0.205750417,0.075139138,0.665833386,0.024927553,2
0.085917726,0.162173046,0.336206576,0.179852913,0.927662319,0.067146012,1
0.219215869,0.341174374,0.157496381,0.0936372,0.499742373,0.028795344,1
0.195738993,0.337502016,0.253690478,0.262924605,0.640790317,0.114887125,1
0.094210283,0.211122651,0.233140822,0.088078672,0.719864995,0.026711387,2
0.296555454,0.413051214,0.262409176,0.274786097,0.571928205,0.122561197,2
0.128353871,0.245772567,0.227800539,0.03832928,0.584094805,0.010158586,1
0.181243147,0.32597283,0.126406953,0.030949747,0.537144913,0.008029225,1
0.17133895,0.308607994,0.144446852,0.052514602,0.562723649,0.014493519,1
0.122539936,0.210160933,0.283917971,0.251156645,0.851496557,0.107742194,2
0.065504717,0.157919761,0.286367546,0.034956426,0.864765175,0.009178846,1
0.205820181,0.340818441,0.212439293,0.154913688,0.527589582,0.054906151,1
0.094565099,0.169744626,0.325934205,0.145805051,0.912780242,0.05064189,1
0.214877037,0.369254558,0.126529342,0.096335138,0.482380753,0.02983917,1
0.034799937,0.117961534,0.319185292,0.016294326,0.891349708,0.004034688,2
0.123061728,0.221621728,0.201697557,0.086086997,0.827770022,0.02609658,2
0.204955647,0.252031742,0.504933055,0.508232278,0.691170419,0.317295626,1
0.173553576,0.270910588,0.283245542,0.254158146,0.726345347,0.115355251,2
0.056631401,0.132707384,0.38334155,0.272686781,0.83577041,0.121161905,1
0.114482604,0.243962419,0.183464075,0.063915978,0.690360623,0.018197537,1
0.062582566,0.146596513,0.208449214,0.083564208,0.931102895,0.025040413,1
0.172729204,0.230898308,0.544761306,0.542155659,0.653900137,0.352535749,1
0.079998792,0.166569613,0.265663655,0.152902827,0.912130113,0.054595694,2
0.203041204,0.338467364,0.164563567,0.093638534,0.544341222,0.028798101,1
0.034875484,0.117518939,0.276520072,0.01169141,0.900205805,0.003015882,2
0.163414831,0.246190632,0.220474755,0.167249424,0.778831342,0.060834902,1
0.087813303,0.206900582,0.15830568,0.026508621,0.791853407,0.006783351,1
0.105891444,0.194906288,0.261769564,0.184031529,0.873212849,0.069297933,1
0.166320704,0.299096064,0.174659822,0.147860657,0.645146808,0.055474149,2
0.089809519,0.178660128,0.30125694,0.159181184,0.893843625,0.056923418,2
0.077418507,0.171355957,0.261988671,0.19042557,0.889084769,0.072860857,2
0.144208219,0.270436475,0.385758507,0.408136862,0.711600013,0.223592055,1
0.154622129,0.286177014,0.172827333,0.065460191,0.54152359,0.018717457,1
0.135956279,0.297557892,0.111841536,0.061782488,0.6155762,0.017891161,2
0.066989349,0.188825031,0.202856814,0.033610098,0.808269705,0.008805365,2
0.031198266,0.102064999,0.37596887,0.019315696,0.898833375,0.004838682,1
0.235706354,0.360275188,0.172022112,0.119100727,0.493579596,0.038952794,1
0.102882091,0.219942847,0.190563883,0.036904014,0.691265191,0.009741278,1
0.118376949,0.21410083,0.23685502,0.155411018,0.787737216,0.055120337,2
0.027840692,0.10383308,0.4839716,0.32508946,0.851034887,0.157463537,1
0.167410803,0.223793376,0.343671888,0.242043894,0.770081988,0.107796777,2
0.053268694,0.127394834,0.262621481,0.066071421,0.862723953,0.018912888,1
0.100070831,0.196506623,0.248774854,0.216639327,0.83579014,0.086999972,2
0.047344809,0.137212528,0.284013675,0.15458618,0.893192251,0.054920618,2
0.220456728,0.309713099,0.309732426,0.281906681,0.659788731,0.128524533,2
0.064517025,0.126998231,0.36371451,0.045984886,0.895123591,0.012470437,2
0.044008735,0.127381821,0.275455448,0.077324336,0.915714669,0.023922041,2
0.068911792,0.162060016,0.189967107,0.071184069,0.869207029,0.020655191,1
0.097694847,0.203845147,0.215029603,0.03988128,0.775372243,0.010646185,2
0.07440376,0.169424438,0.301184754,0.215279022,0.881108706,0.086910181,2
0.097854413,0.21807552,0.149770316,0.04384013,0.837886572,0.011798988,1
0.109380844,0.238202186,0.206504062,0.059887201,0.648339769,0.016867408,1
0.04554176,0.117105052,0.290090559,0.160564171,0.975023616,0.05757469,1
0.021979945,0.084021597,0.313103529,0.14308512,0.98430098,0.049406769,2
0.161911866,0.29336168,0.189012664,0.037455365,0.602608498,0.009905849,1
0.103660202,0.185487703,0.267514886,0.195750279,0.882437293,0.075506945,2
0.140414788,0.256750327,0.231578049,0.155278262,0.628791563,0.055583328,2
0.066952837,0.148265119,0.318805671,0.155201464,0.925089217,0.055016171,1
0.126642616,0.239790988,0.237143336,0.097061853,0.703755151,0.030099022,1
0.088475676,0.21459157,0.185976818,0.028472977,0.673650234,0.007331155,2
0.213260508,0.340502785,0.110746319,0.06568173,0.551445692,0.019107639,2
0.121748958,0.223556818,0.262515581,0.221383994,0.845439862,0.089729722,2
0.154665922,0.258538385,0.202091398,0.050441251,0.601569511,0.01383641,1
0.203740767,0.314119523,0.168869496,0.039585585,0.512083334,0.010533776,1
0.117048063,0.212576859,0.251771356,0.050414316,0.826641932,0.01382799,1
0.078687408,0.163821357,0.27845517,0.074562901,0.8604482,0.021830511,1
0.044921538,0.13286269,0.295421919,0.017295609,0.877855479,0.004604434,2
0.118436884,0.240786626,0.210447764,0.07702203,0.687014659,0.022706631,1
0.243213941,0.353262155,0.255364043,0.214192523,0.48556607,0.08561695,1
0.035041755,0.098537401,0.433180229,0.172739945,0.977797946,0.063549494,2
0.114821248,0.218115981,0.27292052,0.139409646,0.760654882,0.063075867,2
0.037249259,0.101086275,0.430901888,0.172098316,0.975125722,0.063237937,2
0.161494425,0.285376921,0.12454855,0.08279802,0.723033497,0.024769564,1
0.11758799,0.24625903,0.14376158,0.162369788,0.803830981,0.058459072,2
0.261435235,0.322864735,0.294110538,0.234887453,0.673661238,0.118520876,2
0.032821645,0.101863647,0.359869321,0.046263835,0.90643381,0.012539697,1
0.222942714,0.290992517,0.315291132,0.290284862,0.688011927,0.13290179,1
0.052343647,0.124148053,0.277858355,0.140405407,0.926161229,0.048226823,2
